default		00:00:06.170	6.17	00:01:58.300	118.3	00:01:52.130	112.13	o
default		00:02:13.250	133.25	00:02:21.870	141.87	00:00:08.620	8.62	?
default		00:02:45.835	165.835	00:02:46.235	166.235	00:00:00.400	0.4	n
default		00:02:50.470	170.47	00:02:50.890	170.89	00:00:00.420	0.42	n
default		00:02:58.225	178.225	00:02:58.725	178.725	00:00:00.500	0.5	n
default		00:03:12.310	192.31	00:03:14.480	194.48	00:00:02.170	2.17	d
default		00:03:14.660	194.66	00:03:22.940	202.94	00:00:08.280	8.28	?
default		00:03:50.905	230.905	00:03:53.735	233.735	00:00:02.830	2.83	?
default		00:03:59.305	239.305	00:04:00.775	240.775	00:00:01.470	1.47	d
default		00:04:01.955	241.955	00:04:11.675	251.675	00:00:09.720	9.72	?
default		00:04:45.670	285.67	00:04:49.130	289.13	00:00:03.460	3.46	?
default		00:04:51.335	291.335	00:04:53.545	293.545	00:00:02.210	2.21	d
