default		00:00:08.030	8.03	00:00:09.670	9.67	00:00:01.640	1.64	?
default		00:00:10.800	10.8	00:00:14.640	14.64	00:00:03.840	3.84	?
default		00:00:15.010	15.01	00:00:18.130	18.13	00:00:03.120	3.12	?
default		00:00:18.910	18.91	00:00:23.020	23.02	00:00:04.110	4.11	?
default		00:00:24.590	24.59	00:00:31.530	31.53	00:00:06.940	6.94	?
default		00:00:33.220	33.22	00:00:38.580	38.58	00:00:05.360	5.36	?
default		00:00:39.010	39.01	00:00:42.440	42.44	00:00:03.430	3.43	?
default		00:00:44.130	44.13	00:00:45.640	45.64	00:00:01.510	1.51	n
default		00:00:45.730	45.73	00:00:46.820	46.82	00:00:01.090	1.09	?
default		00:00:47.390	47.39	00:00:53.260	53.26	00:00:05.870	5.87	?
default		00:00:53.550	53.55	00:00:56.670	56.67	00:00:03.120	3.12	?
default		00:01:01.270	61.27	00:01:06.030	66.03	00:00:04.760	4.76	?
default		00:01:31.000	91.0	00:01:31.760	91.76	00:00:00.760	0.76	d
default		00:01:45.550	105.55	00:01:46.140	106.14	00:00:00.590	0.59	d
default		00:01:46.230	106.23	00:01:49.500	109.5	00:00:03.270	3.27	?
default		00:01:51.350	111.35	00:01:56.370	116.37	00:00:05.020	5.02	?
default		00:02:04.600	124.6	00:02:06.250	126.25	00:00:01.650	1.65	?
default		00:02:16.420	136.42	00:02:19.130	139.13	00:00:02.710	2.71	?
default		00:02:32.060	152.06	00:02:33.220	153.22	00:00:01.160	1.16	nn
