default		00:00:11.090	11.09	00:00:12.970	12.97	00:00:01.880	1.88	?
default		00:00:18.030	18.03	00:00:21.430	21.43	00:00:03.400	3.4	?
default		00:00:30.590	30.59	00:00:36.650	36.65	00:00:06.060	6.06	?
default		00:00:40.130	40.13	00:00:45.380	45.38	00:00:05.250	5.25	?
default		00:00:46.500	46.5	00:00:52.010	52.01	00:00:05.510	5.51	?
default		00:01:03.830	63.83	00:01:06.360	66.36	00:00:02.530	2.53	?
default		00:01:30.490	90.49	00:01:32.000	92.0	00:00:01.510	1.51	n
default		00:01:33.180	93.18	00:01:36.940	96.94	00:00:03.760	3.76	?
default		00:01:48.760	108.76	00:01:51.510	111.51	00:00:02.750	2.75	?
default		00:01:51.970	111.97	00:01:56.070	116.07	00:00:04.100	4.1	?
default		00:01:57.340	117.34	00:02:05.340	125.34	00:00:08.000	8.0	?
default		00:02:15.950	135.95	00:02:19.170	139.17	00:00:03.220	3.22	?
default		00:02:20.380	140.38	00:02:22.850	142.85	00:00:02.470	2.47	?
default		00:02:33.070	153.07	00:02:34.360	154.36	00:00:01.290	1.29	?
default		00:02:40.660	160.66	00:02:45.220	165.22	00:00:04.560	4.56	?
default		00:02:46.680	166.68	00:02:49.770	169.77	00:00:03.090	3.09	?
default		00:02:51.730	171.73	00:02:55.120	175.12	00:00:03.390	3.39	n
default		00:03:07.560	187.56	00:03:14.350	194.35	00:00:06.790	6.79	?
default		00:03:17.190	197.19	00:03:18.890	198.89	00:00:01.700	1.7	n
default		00:03:19.135	199.135	00:03:21.335	201.335	00:00:02.200	2.2	nn
