default		00:00:09.470	9.47	00:00:13.410	13.41	00:00:03.940	3.94	?
default		00:00:16.510	16.51	00:00:18.860	18.86	00:00:02.350	2.35	?
default		00:00:29.310	29.31	00:00:36.040	36.04	00:00:06.730	6.73	?
default		00:00:41.010	41.01	00:00:47.040	47.04	00:00:06.030	6.03	?
default		00:00:48.250	48.25	00:00:51.170	51.17	00:00:02.920	2.92	?
default		00:01:00.040	60.04	00:01:05.550	65.55	00:00:05.510	5.51	?
default		00:01:20.340	80.34	00:01:21.530	81.53	00:00:01.190	1.19	nn
default		00:01:22.810	82.81	00:01:25.810	85.81	00:00:03.000	3.0	?
default		00:01:34.090	94.09	00:01:37.300	97.3	00:00:03.210	3.21	?
default		00:01:56.090	116.09	00:01:59.890	119.89	00:00:03.800	3.8	n
default		00:02:12.300	132.3	00:02:14.820	134.82	00:00:02.520	2.52	n
default		00:02:27.530	147.53	00:02:28.840	148.84	00:00:01.310	1.31	nn
