default		00:00:09.760	9.76	00:00:12.680	12.68	00:00:02.920	2.92	?
default		00:00:17.790	17.79	00:00:23.610	23.61	00:00:05.820	5.82	?
default		00:00:24.360	24.36	00:00:28.170	28.17	00:00:03.810	3.81	?
default		00:00:29.140	29.14	00:00:30.830	30.83	00:00:01.690	1.69	?
default		00:00:36.240	36.24	00:00:38.920	38.92	00:00:02.680	2.68	?
default		00:00:54.020	54.02	00:00:58.000	58.0	00:00:03.980	3.98	?
default		00:01:13.330	73.33	00:01:15.460	75.46	00:00:02.130	2.13	n
default		00:01:22.410	82.41	00:01:24.090	84.09	00:00:01.680	1.68	n
default		00:01:57.280	117.28	00:01:59.360	119.36	00:00:02.080	2.08	?
default		00:02:00.560	120.56	00:02:03.590	123.59	00:00:03.030	3.03	?
default		00:02:27.560	147.56	00:02:28.890	148.89	00:00:01.330	1.33	n
default		00:02:29.360	149.36	00:02:30.930	150.93	00:00:01.570	1.57	?
default		00:02:45.370	165.37	00:02:47.110	167.11	00:00:01.740	1.74	?
