default		00:00:10.970	10.97	00:00:12.770	12.77	00:00:01.800	1.8	?
default		00:00:18.035	18.035	00:00:21.165	21.165	00:00:03.130	3.13	?
default		00:00:29.165	29.165	00:00:34.915	34.915	00:00:05.750	5.75	?
default		00:00:35.345	35.345	00:00:37.975	37.975	00:00:02.630	2.63	?
default		00:00:38.815	38.815	00:00:41.645	41.645	00:00:02.830	2.83	?
default		00:00:48.355	48.355	00:00:48.565	48.565	00:00:00.210	0.21	nn
default		00:00:50.455	50.455	00:00:51.425	51.425	00:00:00.970	0.97	?
default		00:00:52.565	52.565	00:00:57.805	57.805	00:00:05.240	5.24	?
default		00:01:12.341	72.341	00:01:15.596	75.596	00:00:03.255	3.255	d
default		00:01:15.632	75.632	00:01:18.396	78.396	00:00:02.764	2.764	?
default		00:01:19.468	79.468	00:01:26.323	86.323	00:00:06.855	6.855	?
default		00:01:26.607	86.607	00:01:30.570	90.57	00:00:03.963	3.963	?
default		00:01:46.364	106.364	00:01:49.255	109.255	00:00:02.891	2.891	?
default		00:01:49.819	109.819	00:01:53.201	113.201	00:00:03.382	3.382	?
default		00:02:07.260	127.26	00:02:14.560	134.56	00:00:07.300	7.3	?
default		00:02:20.397	140.397	00:02:21.861	141.861	00:00:01.464	1.464	?
default		00:02:22.242	142.242	00:02:24.542	144.542	00:00:02.300	2.3	n
default		00:02:28.900	148.9	00:02:33.546	153.546	00:00:04.646	4.646	?
default		00:02:39.740	159.74	00:02:40.213	160.213	00:00:00.473	0.473	nn
