default		00:00:06.630	6.63	00:00:10.250	10.25	00:00:03.620	3.62	?
default		00:00:15.855	15.855	00:00:27.665	27.665	00:00:11.810	11.81	?
default		00:00:28.405	28.405	00:00:36.035	36.035	00:00:07.630	7.63	?
default		00:00:37.395	37.395	00:00:41.125	41.125	00:00:03.730	3.73	?
default		00:00:53.315	53.315	00:01:01.515	61.515	00:00:08.200	8.2	?
default		00:01:03.480	63.48	00:01:06.800	66.8	00:00:03.320	3.32	n
default		00:01:26.515	86.515	00:01:28.065	88.065	00:00:01.550	1.55	n
default		00:01:28.605	88.605	00:01:33.175	93.175	00:00:04.570	4.57	?
default		00:01:38.465	98.465	00:01:41.375	101.375	00:00:02.910	2.91	n
default		00:01:41.635	101.635	00:01:44.015	104.015	00:00:02.380	2.38	?
default		00:01:51.230	111.23	00:02:41.630	161.63	00:00:50.400	50.4	o
