default		00:00:08.540	8.54	00:00:14.490	14.49	00:00:05.950	5.95	?
default		00:00:34.280	34.28	00:00:41.260	41.26	00:00:06.980	6.98	?
default		00:00:42.120	42.12	00:00:46.510	46.51	00:00:04.390	4.39	?
default		00:00:59.540	59.54	00:01:03.070	63.07	00:00:03.530	3.53	?
default		00:01:12.200	72.2	00:01:14.630	74.63	00:00:02.430	2.43	nn
default		00:01:16.160	76.16	00:01:17.530	77.53	00:00:01.370	1.37	n
default		00:01:19.820	79.82	00:01:25.100	85.1	00:00:05.280	5.28	?
default		00:01:56.910	116.91	00:02:00.270	120.27	00:00:03.360	3.36	n
default		00:02:11.530	131.53	00:02:14.800	134.8	00:00:03.270	3.27	n
default		00:02:15.200	135.2	00:02:18.050	138.05	00:00:02.850	2.85	?
default		00:02:24.660	144.66	00:02:28.510	148.51	00:00:03.850	3.85	?
