default		00:00:09.460	9.46	00:00:15.000	15.0	00:00:05.540	5.54	?
default		00:00:20.200	20.2	00:00:24.190	24.19	00:00:03.990	3.99	?
default		00:00:32.120	32.12	00:00:33.770	33.77	00:00:01.650	1.65	?
default		00:00:46.510	46.51	00:00:49.150	49.15	00:00:02.640	2.64	n
default		00:00:49.270	49.27	00:00:53.040	53.04	00:00:03.770	3.77	?
default		00:00:53.450	53.45	00:00:55.850	55.85	00:00:02.400	2.4	?
default		00:00:56.760	56.76	00:00:58.480	58.48	00:00:01.720	1.72	n
default		00:00:59.160	59.16	00:01:00.800	60.8	00:00:01.640	1.64	?
default		00:01:06.240	66.24	00:01:09.180	69.18	00:00:02.940	2.94	?
default		00:01:16.920	76.92	00:01:17.620	77.62	00:00:00.700	0.7	n
default		00:01:37.010	97.01	00:01:39.760	99.76	00:00:02.750	2.75	?
default		00:01:45.170	105.17	00:01:47.900	107.9	00:00:02.730	2.73	n
default		00:01:48.130	108.13	00:01:50.750	110.75	00:00:02.620	2.62	n
default		00:01:52.370	112.37	00:02:00.300	120.3	00:00:07.930	7.93	?
default		00:02:12.800	132.8	00:02:16.470	136.47	00:00:03.670	3.67	?
default		00:02:28.520	148.52	00:02:29.820	149.82	00:00:01.300	1.3	n
default		00:02:31.270	151.27	00:02:33.410	153.41	00:00:02.140	2.14	?
default		00:02:35.150	155.15	00:02:37.940	157.94	00:00:02.790	2.79	n
default		00:02:46.380	166.38	00:02:47.690	167.69	00:00:01.310	1.31	?
default		00:02:55.960	175.96	00:02:58.170	178.17	00:00:02.210	2.21	nn
