default		00:00:05.680	5.68	00:00:11.280	11.28	00:00:05.600	5.6	?
default		00:00:15.570	15.57	00:00:24.820	24.82	00:00:09.250	9.25	?
default		00:00:56.580	56.58	00:00:57.990	57.99	00:00:01.410	1.41	n
default		00:01:12.760	72.76	00:01:14.700	74.7	00:00:01.940	1.94	n
default		00:01:17.010	77.01	00:01:20.000	80.0	00:00:02.990	2.99	?
default		00:01:35.250	95.25	00:01:39.310	99.31	00:00:04.060	4.06	n
default		00:01:41.980	101.98	00:01:44.130	104.13	00:00:02.150	2.15	n
default		00:02:00.590	120.59	00:02:04.450	124.45	00:00:03.860	3.86	?
default		00:02:04.450	124.45	00:02:09.740	129.74	00:00:05.290	5.29	n
default		00:02:10.150	130.15	00:02:17.570	137.57	00:00:07.420	7.42	?
default		00:02:28.060	148.06	00:02:32.570	152.57	00:00:04.510	4.51	n
default		00:02:33.130	153.13	00:02:45.640	165.64	00:00:12.510	12.51	?
default		00:02:54.340	174.34	00:02:57.560	177.56	00:00:03.220	3.22	d
default		00:03:21.880	201.88	00:03:24.740	204.74	00:00:02.860	2.86	n
default		00:03:40.100	220.1	00:03:47.230	227.23	00:00:07.130	7.13	?
default		00:03:59.960	239.96	00:04:07.800	247.8	00:00:07.840	7.84	?
default		00:04:15.730	255.73	00:04:18.920	258.92	00:00:03.190	3.19	n
default		00:04:20.720	260.72	00:04:21.950	261.95	00:00:01.230	1.23	dd
