default		00:00:06.690	6.69	00:00:07.420	7.42	00:00:00.730	0.73	?
default		00:00:11.950	11.95	00:00:21.700	21.7	00:00:09.750	9.75	?
default		00:00:22.610	22.61	00:00:26.450	26.45	00:00:03.840	3.84	?
default		00:00:31.780	31.78	00:00:32.900	32.9	00:00:01.120	1.12	n
default		00:00:32.945	32.945	00:00:34.745	34.745	00:00:01.800	1.8	?
default		00:00:44.780	44.78	00:00:52.510	52.51	00:00:07.730	7.73	?
default		00:01:06.390	66.39	00:01:08.190	68.19	00:00:01.800	1.8	n
default		00:01:08.295	68.295	00:01:09.715	69.715	00:00:01.420	1.42	?
default		00:01:17.735	77.735	00:01:18.625	78.625	00:00:00.890	0.89	nn
default		00:01:18.875	78.875	00:01:19.725	79.725	00:00:00.850	0.85	?
