default		00:00:12.170	12.17	00:00:15.770	15.77	00:00:03.600	3.6	?
default		00:00:21.020	21.02	00:00:27.050	27.05	00:00:06.030	6.03	?
default		00:00:39.130	39.13	00:00:42.970	42.97	00:00:03.840	3.84	?
default		00:00:55.500	55.5	00:01:04.100	64.1	00:00:08.600	8.6	?
default		00:01:11.225	71.225	00:01:12.675	72.675	00:00:01.450	1.45	?
default		00:01:26.120	86.12	00:01:31.300	91.3	00:00:05.180	5.18	?
default		00:01:45.570	105.57	00:01:53.840	113.84	00:00:08.270	8.27	?
default		00:01:54.240	114.24	00:01:57.630	117.63	00:00:03.390	3.39	?
default		00:01:58.190	118.19	00:02:03.950	123.95	00:00:05.760	5.76	?
default		00:02:16.730	136.73	00:02:23.070	143.07	00:00:06.340	6.34	?
default		00:02:23.640	143.64	00:02:28.440	148.44	00:00:04.800	4.8	?
default		00:02:37.680	157.68	00:02:40.000	160.0	00:00:02.320	2.32	n
default		00:02:46.250	166.25	00:02:48.010	168.01	00:00:01.760	1.76	d
default		00:02:48.140	168.14	00:02:52.360	172.36	00:00:04.220	4.22	?
default		00:02:54.540	174.54	00:02:59.610	179.61	00:00:05.070	5.07	?
default		00:03:04.290	184.29	00:03:10.800	190.8	00:00:06.510	6.51	?
default		00:03:11.860	191.86	00:03:19.300	199.3	00:00:07.440	7.44	?
default		00:03:29.810	209.81	00:03:30.560	210.56	00:00:00.750	0.75	n
