default		00:00:11.400	11.4	00:00:14.900	14.9	00:00:03.500	3.5	?
default		00:00:21.750	21.75	00:00:27.030	27.03	00:00:05.280	5.28	?
default		00:00:28.790	28.79	00:00:33.600	33.6	00:00:04.810	4.81	?
default		00:00:33.670	33.67	00:00:39.320	39.32	00:00:05.650	5.65	?
default		00:01:23.580	83.58	00:01:26.620	86.62	00:00:03.040	3.04	?
default		00:01:35.550	95.55	00:01:37.490	97.49	00:00:01.940	1.94	?
default		00:01:42.060	102.06	00:01:47.980	107.98	00:00:05.920	5.92	?
default		00:01:48.240	108.24	00:01:52.780	112.78	00:00:04.540	4.54	?
default		00:02:24.340	144.34	00:02:25.640	145.64	00:00:01.300	1.3	n
default		00:02:26.530	146.53	00:02:30.930	150.93	00:00:04.400	4.4	?
default		00:02:31.350	151.35	00:02:34.180	154.18	00:00:02.830	2.83	n
default		00:02:34.200	154.2	00:02:38.980	158.98	00:00:04.780	4.78	?
default		00:02:39.940	159.94	00:02:42.630	162.63	00:00:02.690	2.69	n
default		00:02:42.780	162.78	00:02:45.620	165.62	00:00:02.840	2.84	?
default		00:02:48.980	168.98	00:02:53.180	173.18	00:00:04.200	4.2	?
default		00:03:28.160	208.16	00:03:34.360	214.36	00:00:06.200	6.2	?
default		00:03:39.590	219.59	00:03:40.470	220.47	00:00:00.880	0.88	n
default		00:03:48.380	228.38	00:03:53.200	233.2	00:00:04.820	4.82	?
