default		00:00:03.540	3.54	00:00:05.250	5.25	00:00:01.710	1.71	?
default		00:00:15.360	15.36	00:00:23.640	23.64	00:00:08.280	8.28	?
default		00:00:47.710	47.71	00:00:52.890	52.89	00:00:05.180	5.18	?
default		00:01:06.690	66.69	00:01:11.690	71.69	00:00:05.000	5.0	?
default		00:01:32.240	92.24	00:01:34.420	94.42	00:00:02.180	2.18	d
default		00:01:34.800	94.8	00:01:39.640	99.64	00:00:04.840	4.84	?
default		00:02:00.085	120.085	00:02:03.645	123.645	00:00:03.560	3.56	?
default		00:02:04.120	124.12	00:02:06.720	126.72	00:00:02.600	2.6	n
default		00:02:28.430	148.43	00:02:30.030	150.03	00:00:01.600	1.6	nn
default		00:02:30.405	150.405	00:02:31.315	151.315	00:00:00.910	0.91	?
default		00:02:35.910	155.91	00:02:43.360	163.36	00:00:07.450	7.45	?
