default		00:00:04.890	4.89	00:00:07.460	7.46	00:00:02.570	2.57	?
default		00:00:10.020	10.02	00:00:14.080	14.08	00:00:04.060	4.06	?
default		00:00:21.210	21.21	00:00:28.710	28.71	00:00:07.500	7.5	?
default		00:00:29.570	29.57	00:00:39.040	39.04	00:00:09.470	9.47	?
default		00:00:39.330	39.33	00:00:47.810	47.81	00:00:08.480	8.48	?
default		00:00:48.100	48.1	00:00:52.460	52.46	00:00:04.360	4.36	?
default		00:00:53.200	53.2	00:00:59.720	59.72	00:00:06.520	6.52	?
default		00:01:00.900	60.9	00:01:06.460	66.46	00:00:05.560	5.56	?
default		00:01:23.760	83.76	00:01:32.250	92.25	00:00:08.490	8.49	?
default		00:01:33.560	93.56	00:01:36.080	96.08	00:00:02.520	2.52	n
default		00:01:36.640	96.64	00:01:41.010	101.01	00:00:04.370	4.37	?
default		00:01:41.380	101.38	00:01:45.780	105.78	00:00:04.400	4.4	?
default		00:01:47.090	107.09	00:01:54.740	114.74	00:00:07.650	7.65	?
default		00:01:54.890	114.89	00:01:58.140	118.14	00:00:03.250	3.25	?
default		00:01:58.400	118.4	00:02:00.690	120.69	00:00:02.290	2.29	n
default		00:02:01.240	121.24	00:02:05.020	125.02	00:00:03.780	3.78	?
default		00:02:05.300	125.3	00:02:08.510	128.51	00:00:03.210	3.21	?
default		00:02:09.620	129.62	00:02:11.580	131.58	00:00:01.960	1.96	d
default		00:02:42.330	162.33	00:02:47.030	167.03	00:00:04.700	4.7	?
default		00:02:54.810	174.81	00:02:56.770	176.77	00:00:01.960	1.96	nn
default		00:03:05.570	185.57	00:03:07.320	187.32	00:00:01.750	1.75	nn
default		00:03:07.370	187.37	00:03:10.480	190.48	00:00:03.110	3.11	?
default		00:03:10.890	190.89	00:03:15.250	195.25	00:00:04.360	4.36	?
default		00:03:16.105	196.105	00:03:16.975	196.975	00:00:00.870	0.87	nn
default		00:03:17.205	197.205	00:03:18.445	198.445	00:00:01.240	1.24	nn
default		00:03:29.780	209.78	00:04:15.810	255.81	00:00:46.030	46.03	o
